UIC,gares,insee,dep,lat long,geo-2
87286625,Templeuve-en-Pévèle,59586,59,50.5325343851,3.17339440149
87756866,Tende,6163,6,44.0997925938,7.54053641986
87756882,Tende,6163,6,44.0997925938,7.54053641986
87756890,Tende,6163,6,44.0997925938,7.54053641986
87597104,Tendu,36219,36,46.6520315853,1.56529841611
87296442,Tergnier,2738,2,49.6568172266,3.29960709736
87594408,Terrasson-Lavilledieu,24547,24,45.118072025,1.29849438212
87583468,Terres-de-Haute-Charente,16192,16,45.8837504969,0.583838811627
87193342,Teting-sur-Nied,57668,57,49.0530142862,6.66882621905
87182568,Thann,68334,68,47.8140887165,7.0946675319
87182881,Thann,68334,68,47.8140887165,7.0946675319
87472605,Thann,68334,68,47.8140887165,7.0946675319
87543199,Theillay,41256,41,47.3191550934,2.03940406993
87713099,Thenissey,21627,21,47.4964808518,4.61882160592
87595579,Thenon,24550,24,45.1322326,1.06356073289
87757583,Théoule-sur-Mer,6138,6,43.4985297238,6.92979655635
87328195,Thésée,41258,41,47.324148577,1.33076262591
87316125,Thézy-Glimont,80752,80,49.8215116136,2.43730884173
87546192,Thiais,94073,94,48.7607904451,2.3854956648
87141432,Thiaville-sur-Meurthe,54519,54,48.407377099,6.80615035493
87342287,Thiennes,59590,59,50.6508237912,2.47642258
87734475,Thiers,63430,63,45.861856189,3.53956569226
87272054,Thieux,77462,77,49.0090090308,2.66255480059
87191007,Thionville,57672,57,49.3759197569,6.12898012379
87595124,Thiviers,24551,24,45.4290618443,0.912746305057
87682252,Thomery,77463,77,48.4043396753,2.78127809812
87745646,Thonon-les-Bains,74281,74,46.3711464444,6.48205251783
87116319,Thorigny-sur-Marne,77464,77,48.89214033,2.71291391424
87481143,Thouaré-sur-Loire,44204,44,47.2761599253,-1.43205527171
87487009,Thouars,79329,79,46.9733898038,-0.253270525597
87276741,Thourotte,60636,60,49.4796844594,2.88084979842
87784751,Thuès-Entre-Valls,66209,66,42.5037879614,2.2298324442
87215699,Tieffenbach,67491,67,48.901986375,7.24382588176
87484147,Tiercé,49347,49,47.6245957916,-0.443733582193
87342303,Tincques,62820,62,50.3598064913,2.4935727499
87485151,Tonnay-Charente,17449,17,45.9637559033,-0.87452769474
87586651,Tonneins,47310,47,44.3834975488,0.325148232466
87713198,Tonnerre,89418,89,47.8412046174,3.97752515254
87718114,Torpes,25564,25,47.17243275,5.88081566106
87756817,Touët-de-l'Escarène,6142,6,43.8522524021,7.37793183323
87141044,Toul,54528,54,48.6866340311,5.89469924913
87755009,Toulon,83137,83,43.1365419212,5.93259882909
87353573,Toulouse,31555,31,43.5960389669,1.4320946725
87353599,Toulouse,31555,31,43.5960389669,1.4320946725
87446179,Toulouse,31555,31,43.5960389669,1.4320946725
87497461,Toulouse,31555,31,43.5960389669,1.4320946725
87611004,Toulouse,31555,31,43.5960389669,1.4320946725
87611301,Toulouse,31555,31,43.5960389669,1.4320946725
87611434,Toulouse,31555,31,43.5960389669,1.4320946725
87611939,Toulouse,31555,31,43.5960389669,1.4320946725
87611947,Toulouse,31555,31,43.5960389669,1.4320946725
87611954,Toulouse,31555,31,43.5960389669,1.4320946725
87612010,Toulouse,31555,31,43.5960389669,1.4320946725
87286542,Tourcoing,59599,59,50.7258131583,3.15964873632
87116210,Tournan-en-Brie,77470,77,48.7395437062,2.77777397155
87671172,Tournay,65447,65,43.1859209406,0.248223382063
87783456,Tournemire,12282,12,43.968194549,3.02695826334
87725622,Tournus,71543,71,46.56530393,4.89937222436
87571000,Tours,37261,37,47.3984108055,0.696101204117
87543074,Toury,28391,28,48.1955897601,1.94437220298
87696161,Tracy-sur-Loire,58295,58,47.328811294,2.9135072683
87393835,Trappes,78621,78,48.7757539424,1.99401876276
87701532,Trélazé,49353,49,47.4514114138,-0.473977531251
87271460,Tremblay-en-France,93073,93,48.9785301471,2.55515612748
87584474,Trémolat,24558,24,44.8741606969,0.834108974315
87586446,Trentels,47315,47,44.4455861806,0.864350370263
87313353,Tricot,60643,60,49.5633642205,2.58490136478
87381236,Trie-Château,60644,60,49.2947151645,1.81454186067
87381806,Triel-sur-Seine,78624,78,48.9782901467,2.00835756094
87116491,Trilport,77475,77,48.958603497,2.96655169903
87343210,Trith-Saint-Léger,59603,59,50.3307272924,3.48594980533
87343400,Trith-Saint-Léger,59603,59,50.3307272924,3.48594980533
87696203,Tronsanges,58298,58,47.1169477451,3.05071606056
87118000,Troyes,10387,10,48.296732957,4.07844183111
87594499,Tulle,19272,19,45.2730873102,1.76311643794
87761759,Tullins,38517,38,45.2936686212,5.49027220225
87182352,Turckheim,68338,68,48.0863673208,7.25118417767
87594556,Turenne,19273,19,45.0612391873,1.57138374472
87775106,Uchaud,30333,30,43.7588590575,4.26479717076
87191130,Uckange,57683,57,49.3055955469,6.15000182491
87784884,Ur,66218,66,42.4621470853,1.94144870275
87214635,Urmatt,67500,67,48.5386832752,7.29505477368
87214643,Urmatt,67500,67,48.5386832752,7.29505477368
87672386,Urt,64546,64,43.4831521077,-1.28294321844
87381178,Us,95625,95,49.1048594294,1.95789313849
87594093,Ussel,19275,19,45.5499557975,2.30474856684
87673624,Ustaritz,64547,64,43.401678074,-1.47570637217
87594200,Uzerche,19276,19,45.4241611407,1.56539198679
87396598,Vaas,72364,72,47.6719636635,0.315142368093
87116293,Vaires-sur-Marne,77479,77,48.8698143291,2.63548862693
87491233,Val de Virvée,33018,33,45.0204968105,-0.385203367008
87396333,Val-au-Perche,61484,61,48.281680238,0.70011623805
87415877,Val-de-Reuil,27701,27,49.2613280766,1.2120627944
87415158,Val-de-Scie,76034,76,49.7145675486,1.14181761282
87171611,Val-de-Vesle,51571,51,49.1845911044,4.22838941757
87576231,Val-Fouzon,36229,36,47.2022924138,1.62779302734
87718544,Valdahon,25578,25,47.1632908224,6.3321771275
87718601,Valdahon,25578,25,47.1632908224,6.3321771275
87576215,Valençay,36228,36,47.1559289032,1.55847755134
87611863,Valence,82186,82,44.1076582328,0.898063596459
87761007,Valence,26362,26,44.9225603309,4.9136461937
87343004,Valenciennes,59606,59,50.3591059047,3.51617775521
87773432,Valergues,34321,34,43.6721548649,4.05967580759
87757641,Vallauris,6155,6,43.5765341998,7.05809565008
87745414,Valleiry,74288,74,46.1159222713,5.97065585715
87576306,Vallenay,18270,18,46.7726730363,2.37871251177
87192732,Valleroy,54542,54,49.2141235714,5.91878313787
87574301,Valloire-sur-Cisse,41055,41,47.5332452848,1.21467445972
87746875,Vallorcine,74290,74,46.0256908378,6.89988359766
87746883,Vallorcine,74290,74,46.0256908378,6.89988359766
87447284,Valognes,50615,50,49.5130699895,-1.47353338114
87745000,Valserhône,1033,1,46.1241114444,5.7964825726
87192476,Vandières,54546,54,48.9587749143,6.02085954846
87476606,Vannes,56260,56,47.6597942271,-2.75710065041
87391532,Vanves,92075,92,48.8215414648,2.28739669195
87141101,Varangéville,54549,54,48.6417403337,6.3210599627
87613489,Varen,82187,82,44.1576989735,1.88658349668
87696351,Varennes-sur-Allier,3298,3,46.3170383436,3.40024811696
87691469,Varennes-Vauzelles,58303,58,47.0371716111,3.14381648901
87691600,Varennes-Vauzelles,58303,58,47.0371716111,3.14381648901
87594606,Varetz,19278,19,45.1888898775,1.43383677022
87594614,Varetz,19278,19,45.1888898775,1.43383677022
87611327,Varilhes,9324,9,43.0550522712,1.63369285284
87171702,Variscourt,2761,2,49.4149235488,3.98093684331
87382267,Vaucresson,92076,92,48.8420900098,2.16063305001
87592451,Vaulry,87198,87,46.0274538589,1.08383024873
87775817,Vauvert,30341,30,43.6256268383,4.30588026252
87641373,Vaux,3301,3,46.4214695703,2.57468370187
87381814,Vaux-sur-Seine,78638,78,49.0096393411,1.97403282757
87297283,Vauxaillon,2768,2,49.4771556812,3.40824145214
87594739,Vayrac,46330,46,44.9452722241,1.69284494144
87584714,Vayres,33539,33,44.8907118008,-0.326569643919
87726208,Veauche,42323,42,45.5627588742,4.28903846685
87571414,Veigné,37266,37,47.2890621089,0.730803676706
87712331,Velars-sur-Ouche,21661,21,47.3184197575,4.9092542776
87584177,Vélines,24568,24,44.8571307815,0.111764936972
87713115,Venarey-les-Laumes,21663,21,47.5376947342,4.44017498018
87212118,Vendenheim,67506,67,48.6676332661,7.73983359972
87118257,Vendeuvre-sur-Barse,10401,10,48.2460292717,4.46109641447
87571216,Vendôme,41269,41,47.8014543306,1.06110870662
87574558,Vendôme,41269,41,47.8014543306,1.06110870662
87723320,Vénissieux,69259,69,45.7042615528,4.88120746411
87175778,Verdun,55545,55,49.1456484731,5.36285345106
87775114,Vergèze,30344,30,43.7370331883,4.23335374388
87683318,Vergigny,89439,89,47.9552941323,3.69658389484
87683664,Vermenton,89441,89,47.6683051094,3.78696039538
87471029,Vern-sur-Seiche,35352,35,48.0528313881,-1.60515946225
87722264,Vernaison,69260,69,45.6495004484,4.80958386996
87734673,Vernassal,43259,43,45.14682536,3.71092371133
87611392,Vernet,31574,31,43.4281513702,1.42131301817
87393595,Verneuil d'Avre et d'Iton,27679,27,48.7622986656,0.887642077995
87116079,Verneuil-l'Étang,77493,77,48.6364937774,2.83192777325
87386656,Verneuil-sur-Seine,78642,78,48.986978329,1.96295855014
87386664,Verneuil-sur-Seine,78642,78,48.986978329,1.96295855014
87297119,Verneuil-sur-Serre,2787,2,49.6433124569,3.67968384743
87592675,Verneuil-sur-Vienne,87201,87,45.8503312643,1.12951845396
87415604,Vernon,27681,27,49.0877194336,1.48471527003
87682468,Vernou-la-Celle-sur-Seine,77494,77,48.4063071211,2.85387380852
87713081,Verrey-sous-Salmaise,21670,21,47.4384456574,4.67457928269
87382861,Versailles,78646,78,48.8022922316,2.11741045111
87382879,Versailles,78646,78,48.8022922316,2.11741045111
87393009,Versailles,78646,78,48.8022922316,2.11741045111
87393157,Versailles,78646,78,48.8022922316,2.11741045111
87393165,Versailles,78646,78,48.8022922316,2.11741045111
87296608,Versigny,2788,2,49.6578289021,3.44286128579
87734426,Vertaizon,63453,63,45.7754256362,3.28466318638
87481408,Vertou,44215,44,47.1604235548,-1.47061972476
87296129,Vervins,2789,2,49.8352284996,3.92469770178
87615138,Verzeille,11408,11,43.1200726133,2.32920917959
87185009,Vesoul,70550,70,47.6318067396,6.15498764699
87574319,Veuzain-sur-Loire,41167,41,47.5051475038,1.15732774766
87574327,Veuzain-sur-Loire,41167,41,47.5051475038,1.15732774766
87763300,Veynes,5179,5,44.5573774345,5.82292739862
87276568,Viarmes,95652,95,49.1234509513,2.37853251778
87781260,Vias,34332,34,43.3130589466,3.39914767466
87773531,Vic-la-Gardiole,34333,34,43.4863031493,3.80394039641
87734186,Vic-le-Comte,63457,63,45.6442150622,3.24016092476
87645440,Vic-sur-Cère,15258,15,44.9714179259,2.6201242474
87732008,Vichy,3310,3,46.1299418165,3.42442054483
87592279,Vicq-sur-Breuilh,87203,87,45.6492630771,1.39041177509
87755421,Vidauban,83148,83,43.4013519568,6.44934528999
87615492,Vielmur-sur-Agout,81315,81,43.6276222411,2.09998996567
87722579,Vienne,38544,38,45.5208314883,4.88086748196
87722587,Vienne,38544,38,45.5208314883,4.88086748196
87576009,Vierzon,18279,18,47.2368948801,2.0787089156
87576090,Vierzon,18279,18,47.2368948801,2.0787089156
87271783,Vierzy,2799,2,49.2868238807,3.27747342135
87411447,Vieux-Manoir,76738,76,49.5656854268,1.29528305489
87181289,Vieux-Thann,68348,68,47.8050160476,7.1270843456
87182550,Vieux-Thann,68348,68,47.8050160476,7.1270843456
87747576,Vif,38545,38,45.0431389874,5.67413293569
87594218,Vigeois,19285,19,45.3785708796,1.51910741941
87681304,Vigneux-sur-Seine,91657,91,48.7041731619,2.42747200118
87142232,Vignory,52524,52,48.2757484057,5.08954934959
87681619,Villabé,91659,91,48.5861630635,2.45252372302
87272021,Villaines-sous-Bois,95660,95,49.0748526297,2.35686299142
87417501,Villard-Bonnot,38547,38,45.2451652177,5.88903614052
87747451,Villard-Bonnot,38547,38,45.2451652177,5.88903614052
87723759,Villars-les-Dombes,1443,1,45.9926162022,5.04499788637
87447698,Villedieu-les-Poêles-Rouffigny,50639,50,48.8227903205,-1.23232338953
87775197,Villefort,48198,48,44.4445686229,3.92986377986
87784686,Villefranche-de-Conflent,66223,66,42.5968610568,2.3603773344
87615013,Villefranche-de-Lauragais,31582,31,43.4068843962,1.71994794919
87613893,Villefranche-de-Rouergue,12300,12,44.3498748807,2.03096041446
87595892,Villefranche-du-Périgord,24585,24,44.6335094756,1.10698720143
87576884,Villefranche-sur-Cher,41280,41,47.3060599194,1.75343035509
87756361,Villefranche-sur-Mer,6159,6,43.7119840485,7.32087570787
87721332,Villefranche-sur-Saône,69264,69,45.9872347848,4.7307566072
87673616,Villefranque,64558,64,43.4416841744,-1.4477681463
87576165,Villeherviers,41282,41,47.3595313766,1.81181489335
87113845,Villemomble,93077,93,48.8845992395,2.50927507239
87113878,Villemomble,93077,93,48.8845992395,2.50927507239
87581835,Villenave-d'Ornon,33550,33,44.7733923542,-0.55829535645
87286831,Villeneuve-d'Ascq,59009,59,50.6324621984,3.15312044902
87286856,Villeneuve-d'Ascq,59009,59,50.6324621984,3.15312044902
87286864,Villeneuve-d'Ascq,59009,59,50.6324621984,3.15312044902
87481242,Villeneuve-en-Retz,44021,44,47.0343677483,-1.90739983017
87491258,Villeneuve-la-Comtesse,17474,17,46.0951167596,-0.491481663845
87683102,Villeneuve-la-Guyard,89460,89,48.3359668952,3.05622650969
87545277,Villeneuve-le-Roi,94077,94,48.7322277651,2.41098505368
87773515,Villeneuve-lès-Maguelone,34337,34,43.5258098042,3.85823375514
87756304,Villeneuve-Loubet,6161,6,43.6494294484,7.10682739574
87681809,Villeneuve-Saint-Georges,94078,94,48.741879588,2.44908877281
87681825,Villeneuve-Saint-Georges,94078,94,48.741879588,2.44908877281
87171736,Villeneuve-sur-Aisne,2360,2,49.4394648501,3.97127886364
87696310,Villeneuve-sur-Allier,3316,3,46.6743501086,3.25048106597
87683219,Villeneuve-sur-Yonne,89464,89,48.0815085179,3.32061631461
87386649,Villennes-sur-Seine,78672,78,48.9365985905,1.99585967442
87618215,Villenouvelle,31589,31,43.437785162,1.66280773665
87575043,Villeperdue,37278,37,47.197965659,0.638252662089
87271437,Villepinte,93078,93,48.9596110968,2.5363129929
87271452,Villepinte,93078,93,48.9596110968,2.5363129929
87271486,Villepinte,93078,93,48.9596110968,2.5363129929
87743328,Villereversure,1447,1,46.1923859814,5.39469978829
87313437,Villers-Bretonneux,80799,80,49.8644232881,2.51900476199
87271734,Villers-Cotterêts,2810,2,49.2400451569,3.0963418164
87276378,Villers-Saint-Paul,60684,60,49.2882304163,2.49391190698
87313593,Villers-Saint-Sépulcre,60685,60,49.369002461,2.2089590973
87444398,Villers-sur-Mer,14754,14,49.3110100975,0.00652088997481
87697318,Villetaneuse,93079,93,48.957545957,2.34551739444
87393884,Villiers-Saint-Frédéric,78683,78,48.8203773232,1.88279734264
87113795,Villiers-sur-Marne,94079,94,48.8261489173,2.5452832491
87342576,Vimy,62861,62,50.3780433505,2.81122238848
87761726,Vinay,38559,38,45.2149945516,5.40747777027
87784611,Vinça,66230,66,42.6436182787,2.523091906
87144063,Vincey,88513,88,48.330459697,6.32847644247
87613802,Vindrac-Alayrac,81320,81,44.0596506474,1.90172683439
87721464,Vindry-sur-Turdine,69157,69,45.8924752205,4.49415300146
87741108,Vions,73327,73,45.8305002512,5.80811760862
87448159,Vire Normandie,14762,14,48.818699749,-0.8732815171
87172114,Vireux-Molhain,8486,8,50.0771228959,4.70520869935
87741504,Virieu-le-Grand,1452,1,45.8467101902,5.63995774292
87382887,Viroflay,78686,78,48.8026960294,2.17131766908
87393173,Viroflay,78686,78,48.8026960294,2.17131766908
87393215,Viroflay,78686,78,48.8026960294,2.17131766908
87413336,Virville,76747,76,49.5921136186,0.356138738004
87681312,Viry-Châtillon,91687,91,48.6694333398,2.37335901091
87297051,Viry-Noureuil,2820,2,49.6393309077,3.24798007367
87731828,Vissac-Auteyrac,43013,43,45.1159264099,3.62346775845
87471508,Vitré,35360,35,48.1141110231,-1.19348177028
87439554,Vitrolles,13117,13,43.4498057507,5.26341724636
87342113,Vitry-en-Artois,62865,62,50.3257989902,2.98051840382
87174276,Vitry-le-François,51649,51,48.727973538,4.59242441158
87492108,Vitry-sur-Seine,94081,94,48.7881181702,2.3945170206
87545293,Vitry-sur-Seine,94081,94,48.7881181702,2.3945170206
87144279,Vittel,88516,88,48.2008703536,5.95433598274
87741140,Viviers-du-Lac,73328,73,45.6506184625,5.89646806764
87613661,Viviez,12305,12,44.5561479793,2.22101197924
87396077,Vivoin,72380,72,48.2408569167,0.162355280819
87575290,Vivonne,86293,86,46.4121753505,0.25675795162
87747287,Voiron,38563,38,45.3790082103,5.58245032704
87396358,Voivres-lès-le-Mans,72381,72,47.9277691485,0.0848745223893
87641423,Volvic,63470,63,45.86824389,3.01866691668
87725820,Vonnas,1457,1,46.2167131594,4.9973105681
87747337,Voreppe,38565,38,45.289981544,5.64274302041
87734723,Vorey,43267,43,45.1930648498,3.90531993362
87184531,Voujeaucourt,25632,25,47.4735530327,6.78250505036
87478560,Voutré,53276,53,48.1373426517,-0.291938239471
87297150,Voyenne,2827,2,49.7161471161,3.73844979055
87143024,Vraincourt,52548,52,48.2323349874,5.12025384219
87172221,Vrigne-Meuse,8492,8,49.704833764,4.83425538877
87316208,Wacquemoulin,60698,60,49.5087768175,2.62154367259
87182360,Walbach,68354,68,48.0703787373,7.20783234841
87213405,Walbourg,67511,67,48.885359523,7.78451538154
87181065,Walheim,68356,68,47.6413839995,7.26975392765
87343301,Wallers,59632,59,50.381175374,3.39370921777
87345595,Wambaix,59635,59,50.1279273752,3.30904622109
87286716,Wasquehal,59646,59,50.6751407618,3.12792950218
87286419,Wavrin,59653,59,50.5725172665,2.93308843569
87286427,Wavrin,59653,59,50.5725172665,2.93308843569
87213678,Weyersheim,67529,67,48.7167501613,7.830383724
87182378,Wihr-au-Val,68368,68,48.0547544507,7.19799463824
87182584,Willer-sur-Thur,68372,68,47.8518251768,7.08007563337
87212175,Wilwisheim,67534,67,48.7536800835,7.50089760293
87317123,Wimereux,62893,62,50.7802835175,1.6144768578
87213744,Wingen-sur-Moder,67538,67,48.925570837,7.36998887095
87181552,Wintzenheim,68374,68,48.063433322,7.27114577794
87182345,Wintzenheim,68374,68,48.063433322,7.27114577794
87214676,Wisches,67543,67,48.5123881921,7.21703221516
87214684,Wisches,67543,67,48.5123881921,7.21703221516
87213470,Wissembourg,67544,67,49.0185722621,7.96203093234
87181131,Wittelsheim,68375,68,47.7986914174,7.24014664897
87193656,Wittring,57748,57,49.053331397,7.13042075827
87192088,Woippy,57751,57,49.1639558417,6.15755175328
87144121,Xertigny,88530,88,48.0386549604,6.38221739039
87582536,Ychoux,40332,40,44.3571584068,-0.958724309872
87682112,Yerres,91691,91,48.7161943193,2.49306753851
87473116,Yffiniac,22389,22,48.4679271732,-2.6817460172
87671487,Ygos-Saint-Saturnin,40333,40,43.9957470095,-0.72055193741
87645101,Ytrac,15267,15,44.9157954279,2.36617518235
87413385,Yvetot,76758,76,49.6175606634,0.761011235508
87193649,Zetting,57760,57,49.0729779494,7.12638596755
87182196,Zillisheim,68384,68,47.6856595949,7.30302964934
