origin,destination
87107433,87279976
87107433,87279984
87107433,87279992
87107433,87280008
87107433,87319756
87107433,87326462
87107433,87338129
87107433,87338145
87107433,87338152
87107433,87338160
87107433,87338178
87107433,87338186
87107433,87338194
87107433,87402818
87107433,87402826
87107433,87417477
87107458,87107409
87107458,87107417
87107458,87107425
87107458,87107433
87107458,87107458
87107458,87107466
87107458,87107474
87107458,87107482
87107458,87107490
87107458,87107508
87107458,87142000
87107458,87142042
87107458,87142091
87107458,87142224
87107458,87142232
87107458,87142240
87107458,87142273
87107458,87143024
87107458,87174276
87107458,87174326
87107458,87175000
87107458,87175091
87107458,87175109
87107458,87175117
87107458,87175133
87107458,87175208
87107458,87175216
87107458,87215038
87107458,87215061
87107458,87215921
87107458,87216077
87107458,87216093
87107458,87216101
87107458,87217042
87107458,87217059
87107458,87279869
87107458,87279976
87107458,87279984
87107458,87279992
87107458,87280008
87107458,87319756
87107458,87326462
87107458,87338129
87107458,87338145
87107458,87338152
87107458,87338160
87107458,87338178
87107458,87338186
87107458,87338194
87107458,87402818
87107458,87402826
87107458,87417477
87107466,87107409
87107466,87107417
87107466,87107425
87107466,87107433
87107466,87107458
87107466,87107466
87107466,87107474
87107466,87107482
87107466,87107490
87107466,87107508
87107466,87142000
87107466,87142042
87107466,87142091
87107466,87142224
87107466,87142232
87107466,87142240
87107466,87142273
87107466,87143024
87107466,87174276
87107466,87174326
87107466,87175000
87107466,87175091
87107466,87175109
87107466,87175117
87107466,87175133
87107466,87175208
87107466,87175216
87107466,87215038
87107466,87215061
87107466,87215921
87107466,87216077
87107466,87216093
87107466,87216101
87107466,87217042
87107466,87217059
87107466,87279869
87107466,87279976
87107466,87279984
87107466,87279992
87107466,87280008
87107466,87319756
87107466,87326462
87107466,87338129
87107466,87338145
87107466,87338152
87107466,87338160
87107466,87338178
87107466,87338186
87107466,87338194
87107466,87402818
87107466,87402826
87107466,87417477
87107474,87107409
87107474,87107417
87107474,87107425
87107474,87107433
87107474,87107458
87107474,87107466
87107474,87107474
87107474,87107482
87107474,87107490
87107474,87107508
87107474,87142000
87107474,87142042
87107474,87142091
87107474,87142240
87107474,87142273
87107474,87143024
87107474,87174276
87107474,87174326
87107474,87175000
87107474,87175091
87107474,87175109
87107474,87175117
87107474,87175133
87107474,87175208
87107474,87175216
87107474,87215038
87107474,87215061
87107474,87215921
87107474,87216077
87107474,87216093
87107474,87216101
87107474,87217042
87107474,87217059
87107474,87279869
87107474,87279976
87107474,87279984
87107474,87279992
87107474,87280008
87107474,87319756
87107474,87326462
87107474,87338129
87107474,87338145
87107474,87338152
87107474,87338160
87107474,87338178
87107474,87338186
87107474,87338194
87107474,87402818
87107474,87402826
87107474,87417477
87107482,87107409
87107482,87107417
87107482,87107425
87107482,87107433
87107482,87107458
87107482,87107466
87107482,87107474
87107482,87107482
87107482,87107490
87107482,87107508
87107482,87142000
87107482,87142042
87107482,87142091
87107482,87142240
87107482,87142273
87107482,87143024
87107482,87174276
87107482,87174326
87107482,87175000
87107482,87175091
87107482,87175109
87107482,87175117
87107482,87175133
87107482,87175208
87107482,87175216
87107482,87215038
87107482,87215061
87107482,87215921
87107482,87216077
87107482,87216093
87107482,87216101
87107482,87217042
87107482,87217059
87107482,87279869
87107482,87279976
87107482,87279984
87107482,87279992
87107482,87280008
87107482,87319756
87107482,87326462
87107482,87338129
87107482,87338145
87107482,87338152
87107482,87338160
87107482,87338178
87107482,87338186
87107482,87338194
87107482,87402818
87107482,87402826
87107482,87417477
87107490,87107409
87107490,87107417
87107490,87107425
87107490,87107433
87107490,87107458
87107490,87107466
87107490,87107474
87107490,87107482
87107490,87107490
87107490,87107508
87107490,87142000
87107490,87142042
87107490,87142091
87107490,87142224
87107490,87142232
87107490,87142240
87107490,87142273
87107490,87143024
87107490,87174276
87107490,87174326
87107490,87175000
87107490,87175091
87107490,87175109
87107490,87175117
87107490,87175133
87107490,87175208
87107490,87175216
87107490,87215038
87107490,87215061
87107490,87215921
87107490,87216077
87107490,87216093
87107490,87216101
87107490,87217042
87107490,87217059
87107490,87279869
87107490,87279976
87107490,87279984
87107490,87279992
87107490,87280008
87107490,87319756
87107490,87326462
87107490,87338129
87107490,87338145
87107490,87338152
87107490,87338160
87107490,87338178
87107490,87338186
87107490,87338194
87107490,87402818
87107490,87402826
87107490,87417477
87107508,87107409
87107508,87107417
87107508,87107425
87107508,87107433
87107508,87107458
87107508,87107466
87107508,87107474
87107508,87107482
87107508,87107490
87107508,87107508
87107508,87142000
87107508,87142042
87107508,87142091
87107508,87142240
87107508,87142273
87107508,87143024
87107508,87174276
87107508,87174326
87107508,87175000
87107508,87175091
87107508,87175109
87107508,87175117
87107508,87175133
87107508,87175208
87107508,87175216
87107508,87215038
87107508,87215061
87107508,87215921
87107508,87216077
87107508,87216093
87107508,87216101
87107508,87217042
87107508,87217059
87107508,87279869
87107508,87279976
87107508,87279984
87107508,87279992
87107508,87280008
87107508,87319756
87107508,87326462
87107508,87338129
87107508,87338145
87107508,87338152
87107508,87338160
87107508,87338178
87107508,87338186
87107508,87338194
87107508,87402818
87107508,87402826
87107508,87417477
87108829,87108829
87108829,87112326
87108829,87112334
87108829,87112342
87108829,87112714
87108829,87172254
87108829,87172304
87108829,87172312
87108829,87172320
87108829,87172338
87108829,87172346
87108829,87172353
87108829,87172387
87108829,87172395
87108829,87172411
87108829,87172700
87108829,87173302
87108829,87173401
87109306,87109306
87109306,87286005
87109306,87286096
87109306,87286112
87109306,87286401
87109306,87286419
87109306,87286427
87109306,87286435
87109306,87287250
87109306,87342006
87109306,87342402
87109306,87342410
87109306,87342436
87109306,87342451
87109306,87342469
87109306,87345025
87109306,87345215
87109306,87345231
87109306,87345264
87109306,87345272
87109306,87345280
87110171,87110171
87110171,87110189
87110171,87110197
87110171,87110205
87110171,87407650
87110171,87408963
87110171,87645507
87110171,87645606
87110171,87645614
87110171,87680553
87110189,87110171
87110189,87110189
87110189,87110197
87110189,87110205
87110189,87407650
87110189,87408963
87110189,87645507
87110189,87645606
87110189,87645614
87110189,87680553
87110197,87110171
87110197,87110189
87110197,87110197
87110197,87110205
87110197,87407650
87110197,87408963
87110197,87645507
87110197,87645606
87110197,87645614
87110197,87680553
87110205,87110171
87110205,87110189
87110205,87110197
87110205,87110205
87110205,87407650
87110205,87408963
87110205,87645507
87110205,87645606
87110205,87645614
87110205,87680553
87110288,87009696
87110288,87110288
87110288,87110296
87110288,87337501
87110288,87453373
87110288,87571000
87110288,87571240
87110288,87571406
87110288,87571414
87110288,87571422
87110288,87571430
87110288,87571455
87110288,87571604
87110288,87571612
87110288,87571638
87110288,87571653
87110288,87571687
87110288,87571885
87110288,87644104
87110288,87689745
87110288,87690164
87110288,87690172
87110288,87930958
87110296,87110288
87110296,87110296
87110296,87453373
87110296,87571000
87110296,87571240
87110296,87571604
87110296,87571612
87110296,87571638
87110296,87571653
87110296,87571687
87110296,87571885
87110296,87690164
87110296,87690172
87110320,87110320
87110320,87110338
87110320,87396606
87110320,87571000
87110320,87571539
87110320,87571547
87110320,87571554
87110320,87689737
87110338,87110320
87110338,87110338
87110338,87396606
87110338,87571000
87110338,87571539
87110338,87571547
87110338,87571554
87110338,87689737
87110346,87110346
87110346,87110361
87110346,87110379
87110346,87117119
87110346,87117903
87110346,87117911
87110346,87117929
87110346,87117937
87110346,87117952
87110346,87117960
87110346,87117978
87110346,87117986
87110346,87117994
87110346,87118000
87110346,87118414
87110346,87139659
87110346,87139667
87110346,87139733
87110346,87139774
87110346,87139824
87110346,87139857
87110346,87139865
87110346,87139873
87110346,87139899
87110346,87139907
87110346,87429761
87110346,87515601
87110346,87683268
87110346,87683318
87110346,87683334
87110346,87683342
87110346,87690396
87110346,87727875
87110361,87110346
87110361,87110361
87110361,87110379
87110361,87117119
87110361,87117903
87110361,87117911
87110361,87117929
87110361,87117937
87110361,87117952
87110361,87117960
87110361,87117978
87110361,87117986
87110361,87117994
87110361,87118000
87110361,87118414
87110361,87139659
87110361,87139667
87110361,87139733
87110361,87139774
87110361,87139824
87110361,87139857
87110361,87139865
87110361,87139873
87110361,87139899
87110361,87139907
87110361,87429761
87110361,87515601
87110361,87683268
87110361,87683318
87110361,87683334
87110361,87683342
87110361,87690396
87110361,87727875
87110379,87110346
87110379,87110361
87110379,87110379
87110379,87117119
87110379,87117903
87110379,87117911
87110379,87117929
87110379,87117937
87110379,87117952
87110379,87117960
87110379,87117978
87110379,87117986
87110379,87117994
87110379,87118000
87110379,87118414
87110379,87139659
87110379,87139667
87110379,87139733
87110379,87139774
87110379,87139824
87110379,87139857
87110379,87139865
87110379,87139873
87110379,87139899
87110379,87139907
87110379,87429761
87110379,87515601
87110379,87683268
87110379,87683318
87110379,87683334
87110379,87683342
87110379,87690396
87110379,87727875
87111278,-
87111849,-
87111864,87111864
87111864,87734350
87111864,87734368
87111864,87775007
87111864,87775148
87111864,87775171
87111864,87775197
87111864,87775213
87111864,87775221
87111864,87775239
87111864,87775247
87111864,87775254
87111864,87775288
87111864,87775346
87111864,87775353
87111864,87775361
87111864,87775379
87111864,87783282
87111864,87783290
87111864,87783308
87111864,87783514
87111864,87783530
87111864,87783548
87111864,87783563
87111864,87783605
87111864,87783647
87111864,87783654
87111864,87783670
87112326,87108829
87112326,87112326
87112326,87112334
87112326,87112342
87112326,87112714
87112326,87172254
87112326,87172304
87112326,87172312
87112326,87172320
87112326,87172338
87112326,87172346
87112326,87172353
87112326,87172387
87112326,87172395
87112326,87172411
87112326,87172700
87112326,87173302
87112326,87173401
87112334,87108829
87112334,87112326
87112334,87112334
87112334,87112342
87112334,87112714
87112334,87172254
87112334,87172304
87112334,87172312
87112334,87172320
87112334,87172338
87112334,87172346
87112334,87172353
87112334,87172387
87112334,87172395
87112334,87172411
87112334,87172700
87112334,87173302
87112334,87173401
87112342,87108829
87112342,87112326
87112342,87112334
87112342,87112342
